Country,Fulfill Via,Vendor INCO Term,Shipment Mode,Scheduled Delivery Date,Delivered to Client Date,Product Group,Sub Classification,Vendor,Molecule/Test Type,Brand,Dosage,Dosage Form,Unit of Measure (Per Pack),Line Item Quantity,Line Item Value,Pack Price,Unit Price,Manufacturing Site,First Line Designation,Weight (Kilograms),Freight Cost (USD),Line Item Insurance (USD),Weight_new,Freight_cost_new,Shipping_cost
South Sudan,From RDC,RDC,Air,2013-04-30,2013-04-24,ARV,Adult,SCMS from RDC,Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate,Generic,600/300/300mg,Tablet - FDC,3.4657359027997265,7.154615356913663,9.506478590235501,2.5273273656719524,0.8544153281560676,Hetero Unit III Hyderabad IN,No,8.139277481362894,9.315171881471608,2.924773184613497,See ASN/DN Tag,See ASN/DN Tag,21.746423656320605
Uganda,From RDC,RDC,Truck,2013-04-06,2013-06-04,ARV,Adult,SCMS from RDC,Lamivudine/Tenofovir Disoproxil Fumarate,Generic,300/300mg,Tablet - FDC,3.4657359027997265,10.201441686258514,11.748945754098118,1.9021075263969205,0.7701082216960737,"Aurobindo Unit VII, IN",Yes,7.831617276352611,9.376289461741909,5.066574446420364,Normal Measurement,Normal Measurement,26.191809662260393
Mozambique,From RDC,RDC,Truck,2013-07-21,2013-07-26,ARV,Pediatric,SCMS from RDC,Zidovudine,Generic,10mg/ml,Oral solution,5.488937726156687,9.48432911729596,10.226186804119793,1.410986973710262,0.6981347220709843,"Aurobindo Unit III, India",No,8.139277481362894,9.315171881471608,3.5879535355239756,See ASN/DN Tag,See ASN/DN Tag,23.129312221115377
Uganda,From RDC,RDC,Truck,2013-06-28,2013-05-15,ARV,Pediatric,SCMS from RDC,Lamivudine/Nevirapine/Zidovudine,Generic,30/50/60mg,Chewable/dispersible tablet - FDC,4.127134385045092,8.676416696964216,10.099266073530568,1.8164520818184267,0.7275486072772777,Mylan (formerly Matrix) Nashik,Yes,5.849324779946859,8.139930626440057,3.4685444551217657,Normal Measurement,Normal Measurement,21.707741155092393
Nigeria,From RDC,RDC,Air Charter,2013-06-05,2013-05-03,ARV,Adult,SCMS from RDC,Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate,Generic,600/200/300mg,Tablet - FDC,3.4657359027997265,10.99569604728103,13.557532778787827,2.7053799725463312,0.8878912573524571,"Cipla, Goa, India",Yes,8.952087643548404,9.585315344286311,6.989519580784776,Normal Measurement,Normal Measurement,30.132367703858915
Nigeria,From RDC,RDC,Air Charter,2013-05-21,2013-05-02,ARV,Pediatric,SCMS from RDC,Lamivudine/Zidovudine,Generic,30/60mg,Tablet - FDC,4.127134385045092,9.172534657240284,9.987783663190987,1.449269160281279,0.712949807856125,"Aurobindo Unit III, India",Yes,6.1903154058531475,9.585315344286311,3.364187556028255,Normal Measurement,Normal Measurement,22.937286563505552
Rwanda,From RDC,RDC,Air,2013-06-28,2013-05-24,ARV,Pediatric,SCMS from RDC,Zidovudine,Generic,10mg/ml,Oral solution,5.488937726156687,8.007034012193408,8.74862232231722,1.410986973710262,0.6981347220709843,"Aurobindo Unit III, India",Yes,7.050122520269059,8.866282638077381,2.281361456542419,Normal Measurement,Normal Measurement,19.89626641693702
Nigeria,From RDC,RDC,Air Charter,2013-05-21,2013-05-10,ARV,Adult,SCMS from RDC,Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,Tablet - FDC,4.127134385045092,10.346055748595795,12.495432909031303,2.3589654264301534,0.7608058290337602,Hetero Unit III Hyderabad IN,Yes,8.525756422076725,9.936345760117602,5.806399229642964,Normal Measurement,Normal Measurement,28.238177898791868
Mozambique,From RDC,RDC,Truck,2013-09-30,2013-08-08,ARV,Adult,SCMS from RDC,Abacavir,Generic,300mg,Tablet,4.127134385045092,9.21054035197885,11.772223494880004,2.7053799725463312,0.7975071958841882,Mylan (formerly Matrix) Nashik,Yes,6.942156705699469,8.981332157091824,5.089569695517559,Normal Measurement,Normal Measurement,25.84312534748939
Zambia,From RDC,RDC,Truck,2013-06-28,2013-06-07,ARV,Adult,SCMS from RDC,Lamivudine/Zidovudine,Generic,150/300mg,Tablet - FDC,4.127134385045092,11.434899056531835,13.380790671394651,2.1972245773362196,0.7514160886839212,Hetero Unit III Hyderabad IN,No,8.139277481362894,9.315171881471608,6.813136859856213,See ASN/DN Tag,See ASN/DN Tag,29.50909941272247
Mozambique,From RDC,RDC,Truck,2013-07-26,2013-07-26,ARV,Adult,SCMS from RDC,Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,Tablet - FDC,4.127134385045092,10.819818283610305,12.969216859903948,2.3589654264301534,0.7608058290337602,Hetero Unit III Hyderabad IN,No,8.139277481362894,9.315171881471608,6.277902095460808,Weight Captured Separately,Freight Included in Commodity Cost,28.562290836836368
Nigeria,From RDC,RDC,Air Charter,2013-04-06,2013-05-29,ARV,Adult,SCMS from RDC,Efavirenz,Generic,600mg,Tablet,3.4657359027997265,7.265429723253953,8.467422947125149,1.673351238177753,0.7466879474879751,"Aurobindo Unit VII, IN",No,8.139277481362894,9.315171881471608,2.064327903869788,See ASN/DN Tag,See ASN/DN Tag,19.846922732466545
Nigeria,From RDC,RDC,Air Charter,2013-04-06,2013-05-29,ARV,Adult,SCMS from RDC,Efavirenz,Generic,600mg,Tablet,3.4657359027997265,11.002133173982028,12.2050821551565,1.673351238177753,0.7466879474879751,"Hetero, Jadcherla, unit 5, IN",No,8.139277481362894,9.315171881471608,5.518055124727414,See ASN/DN Tag,See ASN/DN Tag,27.038309161355524
Zambia,From RDC,RDC,Truck,2013-07-23,2013-08-06,ARV,Adult,SCMS from RDC,Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate,Generic,600/200/300mg,Tablet - FDC,3.4657359027997265,10.89282426427834,13.454657641296675,2.7053799725463312,0.8878912573524571,"Cipla, Goa, India",Yes,8.755264763314685,10.646431533294551,6.7619083606349655,Normal Measurement,Normal Measurement,30.862997535226192
Zambia,From RDC,RDC,Truck,2013-05-11,2013-11-05,ARV,Adult,SCMS from RDC,Lamivudine/Zidovudine,Generic,150/300mg,Tablet - FDC,4.127134385045092,11.588348286616089,13.534242538094192,2.1972245773362196,0.7514160886839212,"Cipla, Goa, India",Yes,9.076351731972865,9.445684393946461,6.966269440048019,Normal Measurement,Normal Measurement,29.946196372088675
Zimbabwe,From RDC,RDC,Truck,2013-07-31,2013-08-06,ARV,Adult,SCMS from RDC,Nevirapine,Generic,200mg,Tablet,4.127134385045092,9.232982102457008,10.048237901660974,1.449269160281279,0.712949807856125,Hetero Unit III Hyderabad IN,No,8.139277481362894,9.315171881471608,3.420673158162812,See ASN/DN Tag,See ASN/DN Tag,22.784082941295395
Zimbabwe,From RDC,RDC,Truck,2013-07-31,2013-08-06,ARV,Adult,SCMS from RDC,Nevirapine,Generic,200mg,Tablet,4.127134385045092,11.494812409543302,12.310165868511747,1.449269160281279,0.712949807856125,"Cipla, Goa, India",No,8.139277481362894,9.315171881471608,5.622355475960472,See ASN/DN Tag,See ASN/DN Tag,27.247693225943827
Zimbabwe,From RDC,RDC,Truck,2013-07-30,2013-08-06,ARV,Pediatric,SCMS from RDC,Lamivudine/Nevirapine/Zidovudine,Generic,30/50/60mg,Chewable/dispersible tablet - FDC,4.127134385045092,10.79961639258633,12.22269374654641,1.8164520818184267,0.7275486072772777,Mylan (formerly Matrix) Nashik,Yes,8.181720455128108,9.317907850498907,5.535521601510581,Normal Measurement,Normal Measurement,27.076123198555898
Zambia,From RDC,RDC,Truck,2013-06-09,2013-07-30,ARV,Adult,SCMS from RDC,Abacavir,Generic,300mg,Tablet,4.127134385045092,8.59637398929068,11.157900587494172,2.7053799725463312,0.7975071958841882,"Aurobindo Unit III, India",No,8.139277481362894,9.315171881471608,4.485598050847247,See ASN/DN Tag,See ASN/DN Tag,24.95867051981303
South Sudan,From RDC,RDC,Truck,2013-08-26,2013-08-26,ARV,Adult,SCMS from RDC,Lamivudine/Zidovudine,Generic,150/300mg,Tablet - FDC,4.127134385045092,5.488937726156687,7.465540821611406,2.2267833795777636,0.7514160886839212,Hetero Unit III Hyderabad IN,No,8.139277481362894,9.315171881471608,1.425515074273172,See ASN/DN Tag,See ASN/DN Tag,18.206227777356187
Tanzania,From RDC,RDC,Air,2013-10-16,2013-09-05,ARV,Adult,SCMS from RDC,Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,Tablet - FDC,4.127134385045092,11.002133173982028,13.113528464241492,2.3282528397426234,0.7608058290337602,"Cipla, Goa, India",Yes,8.969414650866176,10.617899281460796,6.4217198240233655,Normal Measurement,Normal Measurement,30.153147569725654
Uganda,From RDC,RDC,Air,2013-08-29,2013-09-13,ARV,Adult,SCMS from RDC,Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,Tablet - FDC,4.127134385045092,11.512945464770231,13.662361709469714,2.3589654264301534,0.7608058290337602,"Cipla, Goa, India",No,8.139277481362894,9.315171881471608,6.969179580969136,See ASN/DN Tag,See ASN/DN Tag,29.946713171910456
"Congo, DRC",From RDC,RDC,Air,2013-08-27,2014-02-08,ARV,Adult,SCMS from RDC,Abacavir,Generic,300mg,Tablet,4.127134385045092,5.942799375126701,8.499810992518475,2.7053799725463312,0.7975071958841882,Mylan (formerly Matrix) Nashik,No,8.139277481362894,9.315171881471608,2.089391872533004,See ASN/DN Tag,See ASN/DN Tag,19.904374746523086
"Congo, DRC",From RDC,RDC,Air,2013-08-27,2014-02-08,ARV,Adult,SCMS from RDC,Lamivudine,Generic,150mg,Tablet,4.127134385045092,5.926926025970411,6.61240387222545,1.3837912309017721,0.7080357930536959,Hetero Unit III Hyderabad IN,No,8.139277481362894,9.315171881471608,1.0715836162801904,See ASN/DN Tag,See ASN/DN Tag,16.99915936997725
Burundi,From RDC,RDC,Air,2013-09-07,2013-08-23,ARV,Pediatric,SCMS from RDC,Lamivudine,Generic,10mg/ml,Oral solution,5.488937726156687,6.834108738813838,7.448304739914349,1.3480731482996928,0.6981347220709843,"Aurobindo Unit III, India",Yes,6.794586580876499,8.450322352538935,1.415853163361435,Normal Measurement,Normal Measurement,17.31448025581472
Burundi,From RDC,RDC,Air,2013-09-07,2013-08-23,ARV,Pediatric,SCMS from RDC,Zidovudine,Generic,10mg/ml,Oral solution,5.488937726156687,7.301147805856032,8.04237800517328,1.410986973710262,0.6981347220709843,"Aurobindo Unit III, India",No,8.139277481362894,9.315171881471608,1.7647307968401356,See ASN/DN Tag,See ASN/DN Tag,19.122280683485027
"Congo, DRC",From RDC,RDC,Air,2013-08-28,2014-02-08,ARV,Pediatric,SCMS from RDC,Lamivudine/Zidovudine,Generic,30/60mg,Tablet - FDC,4.127134385045092,7.254884810077338,8.069461295576575,1.449269160281279,0.712949807856125,"Aurobindo Unit III, India",No,8.139277481362894,9.315171881471608,1.7833912195575383,See ASN/DN Tag,See ASN/DN Tag,19.168024396605723
"Congo, DRC",From RDC,RDC,Air,2013-08-28,2014-02-08,ARV,Pediatric,SCMS from RDC,Lamivudine/Nevirapine/Zidovudine,Generic,30/50/60mg,Chewable/dispersible tablet - FDC,4.127134385045092,8.532672762264625,9.955482100987563,1.8164520818184267,0.7275486072772777,Mylan (formerly Matrix) Nashik,No,8.139277481362894,9.315171881471608,3.3343450746743146,See ASN/DN Tag,See ASN/DN Tag,22.604999057133487
"Congo, DRC",From RDC,RDC,Air,2013-08-28,2014-02-08,ARV,Pediatric,SCMS from RDC,Abacavir/Lamivudine,Generic,60/30mg,Tablet - FDC,4.127134385045092,3.7376696182833684,5.087596335232384,1.791759469228055,0.7275486072772777,Mylan (formerly Matrix) Nashik,No,8.139277481362894,9.315171881471608,0.7884573603642703,See ASN/DN Tag,See ASN/DN Tag,15.191225577068263
Uganda,From RDC,RDC,Air,2013-05-09,2013-09-05,ARV,Adult,SCMS from RDC,Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,Tablet - FDC,4.127134385045092,10.819818283610305,12.931207714546456,2.3282528397426234,0.7608058290337602,Mylan (formerly Matrix) Nashik,Yes,8.776938645174996,10.497594756238437,6.240041899679002,Normal Measurement,Normal Measurement,29.668844370463898
Uganda,From RDC,RDC,Air,2013-02-09,2013-09-02,ARV,Adult,SCMS from RDC,Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,Tablet - FDC,4.127134385045092,10.99678574638047,13.14619005420489,2.3589654264301534,0.7608058290337602,Hetero Unit III Hyderabad IN,Yes,9.199077179697472,10.980348316039725,6.454270459829294,Normal Measurement,Normal Measurement,30.580808830073913
Mozambique,From RDC,RDC,Truck,2013-09-27,2013-09-27,ARV,Adult,SCMS from RDC,Lamivudine/Nevirapine/Stavudine,Generic,150/200/30mg,Tablet - FDC,4.127134385045092,9.480520169291822,11.027962500729965,1.9021075263969205,0.7323678937132266,"Strides, Bangalore, India.",No,8.139277481362894,9.315171881471608,4.358758007734528,See ASN/DN Tag,See ASN/DN Tag,24.7018923899361
Burundi,From RDC,RDC,Air,2013-08-30,2013-08-27,ARV,Adult,SCMS from RDC,Emtricitabine/Tenofovir Disoproxil Fumarate,Generic,200/300mg,Tablet - FDC,3.4657359027997265,7.849323818040561,9.65203068553988,2.0881534822818573,0.7884573603642703,"Aurobindo Unit III, India",Yes,5.488937726156687,7.400241764029931,3.055886196373738,Normal Measurement,Normal Measurement,20.10815864594355
Tanzania,From RDC,RDC,Truck,2013-10-15,2013-09-05,ARV,Pediatric,SCMS from RDC,Nevirapine,Generic,10mg/ml,Oral suspension,5.488937726156687,9.557328550325371,10.225089051503835,1.3737155789130306,0.6981347220709843,"Aurobindo Unit III, India",Yes,8.608312784783722,9.747798189542845,3.5868467285487844,Normal Measurement,Normal Measurement,23.559733969595463
Nigeria,From RDC,RDC,Air Charter,2013-09-18,2013-09-12,ARV,Adult,SCMS from RDC,Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,Tablet - FDC,4.127134385045092,11.289806913343524,13.439218740904558,2.3589654264301534,0.7608058290337602,"Strides, Bangalore, India.",No,8.139277481362894,9.315171881471608,6.746506131205517,See ASN/DN Tag,See ASN/DN Tag,29.50089675358168
Zambia,From RDC,RDC,Truck,2013-09-30,2013-09-17,ARV,Adult,SCMS from RDC,Abacavir,Generic,300mg,Tablet,4.127134385045092,11.034921921571465,13.473755190149696,2.599722324216582,0.7839015438284094,Mylan (formerly Matrix) Nashik,Yes,8.824236617346639,9.56933841542848,6.780955464077653,Normal Measurement,Normal Measurement,29.82404906965583
Côte d'Ivoire,From RDC,RDC,Truck,2013-09-30,2013-09-20,ARV,Adult,SCMS from RDC,Lamivudine/Zidovudine,Generic,150/300mg,Tablet - FDC,4.127134385045092,9.89957992770511,11.883249632988438,2.2267833795777636,0.7514160886839212,"Cipla, Goa, India",No,8.139277481362894,9.315171881471608,5.199270212946803,See ASN/DN Tag,See ASN/DN Tag,26.397691727406848
Guyana,From RDC,RDC,Air,2013-09-30,2013-10-04,ARV,Pediatric,SCMS from RDC,Zidovudine,Generic,10mg/ml,Oral solution,5.488937726156687,5.087596335232384,5.823045895483019,1.410986973710262,0.6981347220709843,"Aurobindo Unit III, India",No,8.139277481362894,9.315171881471608,0.883767540168595,See ASN/DN Tag,See ASN/DN Tag,16.02198531712322
Dominican Republic,From RDC,RDC,Air,2013-10-29,2013-10-10,ARV,Adult,SCMS from RDC,Efavirenz,Generic,600mg,Tablet,3.4657359027997265,10.623398370365289,11.826336612699311,1.673351238177753,0.7466879474879751,"Aurobindo Unit III, India",No,8.139277481362894,9.315171881471608,5.14300768200088,See ASN/DN Tag,See ASN/DN Tag,26.2845161761718
Zambia,From RDC,RDC,Truck,2013-11-24,2013-11-29,ARV,Adult,SCMS from RDC,Nevirapine,Generic,200mg,Tablet,4.127134385045092,10.477231635848291,11.292565037172356,1.449269160281279,0.712949807856125,"Cipla, Goa, India",No,8.139277481362894,9.315171881471608,4.6173951556106605,Weight Captured Separately,Freight Included in Commodity Cost,25.225132074254624
Zambia,From RDC,RDC,Truck,2013-11-29,2013-11-29,ARV,Adult,SCMS from RDC,Nevirapine,Generic,200mg,Tablet,4.127134385045092,11.289806913343524,12.105157788825933,1.449269160281279,0.712949807856125,"Micro labs, Verna, Goa, India",Yes,8.780172651227646,9.495670430610735,5.41898512627301,Normal Measurement,Normal Measurement,27.01981334570968
Nigeria,From RDC,RDC,Air Charter,2013-10-31,2013-10-14,ARV,Adult,SCMS from RDC,Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,Tablet - FDC,4.127134385045092,11.725630726398624,13.875050356278296,2.3589654264301534,0.7608058290337602,"Cipla, Goa, India",Yes,9.846070281666178,9.914777085267925,7.181508290922879,Normal Measurement,Normal Measurement,30.9713357324691
Côte d'Ivoire,From RDC,RDC,Truck,2013-10-31,2013-10-22,ARV,Pediatric,SCMS from RDC,Zidovudine,Generic,10mg/ml,Oral solution,5.488937726156687,7.601901959875166,8.343315881404946,1.410986973710262,0.6981347220709843,"Aurobindo Unit III, India",No,8.139277481362894,9.315171881471608,1.9740810260220096,See ASN/DN Tag,See ASN/DN Tag,19.632568788898563
Zambia,From RDC,RDC,Truck,2013-10-31,2014-01-24,ARV,Pediatric,SCMS from RDC,Lamivudine/Nevirapine/Zidovudine,Generic,30/50/60mg,Chewable/dispersible tablet - FDC,4.127134385045092,9.90358754753646,11.261922416776939,1.7732559976634954,0.7227059828014898,Mylan (formerly Matrix) Nashik,Yes,4.77912349311153,8.683046555502886,4.587413464398832,Normal Measurement,Normal Measurement,24.532382436678656
Burundi,From RDC,RDC,Air,2013-12-29,2013-11-20,ARV,Adult,SCMS from RDC,Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate,Generic,600/300/300mg,Tablet - FDC,3.4657359027997265,8.719644119505357,11.130786182165561,2.5764217586237734,0.8628899551470398,Hetero Unit III Hyderabad IN,Yes,6.71174039505618,8.430165814298606,4.4591034098533076,Normal Measurement,Normal Measurement,24.020055406317475
Uganda,From RDC,RDC,Truck,2013-11-29,2013-11-13,ARV,Adult,SCMS from RDC,Abacavir,Generic,300mg,Tablet,4.127134385045092,6.899723107284872,9.336743921778021,2.599722324216582,0.7839015438284094,"Aurobindo Unit III, India",Yes,6.395261598115449,7.732588400367457,2.7744619666214616,Normal Measurement,Normal Measurement,19.84379428876694
Tanzania,From RDC,RDC,Truck,2013-12-26,2013-12-16,ARV,Adult,SCMS from RDC,Nevirapine,Generic,200mg,Tablet,4.127134385045092,11.191617664868787,12.006967102355683,1.449269160281279,0.712949807856125,"Strides, Bangalore, India.",No,8.139277481362894,9.315171881471608,5.321692037864487,See ASN/DN Tag,See ASN/DN Tag,26.643831021691778
Tanzania,From RDC,RDC,Truck,2013-12-31,2014-01-09,ARV,Pediatric,SCMS from RDC,Lamivudine/Nevirapine/Zidovudine,Generic,30/50/60mg,Chewable/dispersible tablet - FDC,4.127134385045092,10.819818283610305,12.17819772476412,1.7732559976634954,0.7227059828014898,Mylan (formerly Matrix) Nashik,Yes,7.934871565945177,9.22715225694787,5.49141399650995,Normal Measurement,Normal Measurement,26.89676397822194
Côte d'Ivoire,From RDC,RDC,Truck,2013-11-18,2013-12-02,ARV,Adult,SCMS from RDC,Lamivudine,Generic,150mg,Tablet,4.127134385045092,8.4767877767812,9.278559610953327,1.4422019930581866,0.712949807856125,"Strides, Bangalore, India.",Yes,5.384495062789089,8.298962551962672,2.7239235502585,Normal Measurement,Normal Measurement,20.3014457131745
Mozambique,From RDC,RDC,Truck,2014-01-31,2014-01-30,ARV,Adult,SCMS from RDC,Zidovudine,Generic,300mg,Tablet,4.127134385045092,10.423827768670705,12.142967762908299,2.0255131996542803,0.7371640659767196,"Aurobindo Unit III, India",Yes,8.840145877949938,8.668790900900458,5.4564742963426935,Normal Measurement,Normal Measurement,26.26823296015145
Tanzania,From RDC,RDC,Truck,2014-01-31,2014-01-20,ARV,Adult,SCMS from RDC,Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate,Generic,600/300/300mg,Tablet - FDC,3.4657359027997265,8.618485442898109,11.029595837712561,2.5764217586237734,0.8628899551470398,Hetero Unit III Hyderabad IN,No,8.139277481362894,9.315171881471608,4.360419880919823,See ASN/DN Tag,See ASN/DN Tag,24.70518760010399
Zimbabwe,From RDC,RDC,Truck,2014-01-31,2014-01-13,ARV,Pediatric,SCMS from RDC,Lamivudine/Nevirapine/Zidovudine,Generic,30/50/60mg,Chewable/dispersible tablet - FDC,4.127134385045092,11.390780429610727,12.749172798087665,1.7732559976634954,0.7227059828014898,"Cipla, Goa, India",No,8.139277481362894,9.315171881471608,6.058796039268267,See ASN/DN Tag,See ASN/DN Tag,28.12314071882754
Côte d'Ivoire,From RDC,RDC,Air,2014-01-17,2014-01-17,ARV,Adult,SCMS from RDC,Lamivudine/Tenofovir Disoproxil Fumarate,Generic,300/300mg,Tablet - FDC,3.4657359027997265,9.184612223403452,10.732013168885665,1.9021075263969205,0.7701082216960737,"Cipla, Kurkumbh, India",Yes,6.898714534329988,9.46705795467049,4.0715875750994845,Normal Measurement,Normal Measurement,24.27065869865564
Burundi,From RDC,RDC,Air,2013-11-15,2013-11-22,ARV,Adult,SCMS from RDC,Nevirapine,Generic,200mg,Tablet,4.127134385045092,6.535241271013659,7.348986421759036,1.449269160281279,0.712949807856125,"Strides, Bangalore, India.",No,8.139277481362894,9.315171881471608,1.366091653802371,See ASN/DN Tag,See ASN/DN Tag,18.030249957033014
Mozambique,From RDC,RDC,Truck,2014-01-31,2014-02-10,ARV,Adult,SCMS from RDC,Lamivudine/Zidovudine,Generic,150/300mg,Tablet - FDC,4.127134385045092,10.450278596734728,12.35680445911745,2.166765369851511,0.7466879474879751,"Cipla, Goa, India",No,8.139277481362894,9.315171881471608,5.668673297542633,See ASN/DN Tag,See ASN/DN Tag,27.34064963813169
